status;error;name;slug;product_url;category_url;group;category_weight;category_composition;category_weave;title_descriptor;spec_line;description_count;technical_parameters_count;technical_documents_count;data_sheets_count;certificates_count;colors_count;hero_images_count;application_images_count;fabric_photos_count;function_icons_count;care_instructions_count;technology_partners;category_function_icons;product_function_icons;certificate_badges;group_documents;data_sheets;certificates;hero_images;manifest_public_url;report_public_url;public_product_dir;source_collection;source_category_url
ok;;ArSuprem Moda Pro;arsuprem-moda-pro;https://www.ariteks.net/arsuprem-moda-pro.asp;https://www.ariteks.net/protection-technical-textiles.asp;High Visible Warp Knit Fabrics for Safety Jackets;220 g/m²;60% MAC 38% CO 2% CF;Jersey;60% Modacrylic 38% Cotton 2% Carbon, Inherent Jersey Flame Retardant Antistatic Fabric;220 g/m², 60% Modacrylic 38% Cotton 2% Carbon, Inherent Flame Retardant;6;24;5;1;4;3;1;3;0;5;5;Protal;EN 11612 | EN 1149-3 | EN 61482-1-2 | EN 20471;Oeko Tex Standard 100 | EN 20471 | EN 1149 | EN 11612 | EN 61482;https://www.ariteks.net/images/certificate/emty_certificate_s.jpg;/ariteks/fabrics/arsuprem-moda-pro/documents/arneo-ru-ds-ver2__c1069fddab.pdf;/ariteks/fabrics/arsuprem-moda-pro/documents/arsuprem-moda-pro-ds__8c8af7a266.pdf;/ariteks/fabrics/arsuprem-moda-pro/documents/arshirt-moda-pro-en-11612-certificate__80a2b65e0d.pdf | /ariteks/fabrics/arsuprem-moda-pro/documents/arshirt-moda-pro-en-11612-test-report__aab270a042.pdf | /ariteks/fabrics/arsuprem-moda-pro/documents/arshirt-moda-pro-en-1149-certificate__586eb902a0.pdf | /ariteks/fabrics/arsuprem-moda-pro/documents/arshirt-moda-pro-en-1149-test-report__c0563adafd.pdf;/ariteks/fabrics/arsuprem-moda-pro/images/arsuprem-moda-pro-main-pic-m__b234c711d1.jpg;/ariteks/fabrics/arsuprem-moda-pro/data/fabric-complete-record.json;/ariteks/fabrics/arsuprem-moda-pro/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arsuprem-moda-pro;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArBir;arbir;https://www.ariteks.net/arbir.asp;https://www.ariteks.net/protection-technical-textiles.asp;Woven like Knit Fabrics for Bodywarmers, Jackets and Raincoats;140 g/m²;100% PES;Warp Knit Plain;Knit Fabric for Safety Clothes;140 g/m², 100% Polyester, High Visible, Woven Like Knit Fabric;4;17;1;1;0;11;1;3;0;2;5;Protal;EN 20471 | EN 13758 | EN 1149-3 | EN 61340 | EN 11612 | EN 61482-1-2;Oeko Tex Standard 100 | EN 20471;;/ariteks/fabrics/arbir/documents/arbir-ru-ds-ver2__7beddfe03e.pdf;/ariteks/fabrics/arbir/documents/arbir-ds__ab0028023e.pdf;;/ariteks/fabrics/arbir/images/arbir-main-pic-m__a5d9805226.jpg;/ariteks/fabrics/arbir/data/fabric-complete-record.json;/ariteks/fabrics/arbir/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arbir;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArBir Su İtici;arbir-su-itici;https://www.ariteks.net/arbir-su-itici.asp;https://www.ariteks.net/protection-technical-textiles.asp;Woven like Knit Fabrics for Bodywarmers, Jackets and Raincoats;140 g/m²;100% PES;Warp Knit Plain;Water Repellent Knit Raincoat Fabric;140 g/m², 100% Polyester, High Visible, Water and Oil Repellent, Woven Like Knit Fabric;5;18;1;1;0;11;1;3;0;3;5;;EN 20471 | EN 13034;Oeko Tex Standard 100 | EN 20471 | EN 13034;;/ariteks/fabrics/arbir-su-itici/documents/arbir-ru-ds-ver2__7beddfe03e.pdf;/ariteks/fabrics/arbir-su-itici/documents/arbir-su-itici-ds__e0e52d0a12.pdf;;/ariteks/fabrics/arbir-su-itici/images/arbir-su-itici-main-pic-m__4ac6599232.jpg;/ariteks/fabrics/arbir-su-itici/data/fabric-complete-record.json;/ariteks/fabrics/arbir-su-itici/docs/product-template-roadmap.md;E:\ariteks\fabrics\arbir-su-itici;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArBir Su İtici/Su Geçirmez;arbir-su-itici-su-gecirmez;https://www.ariteks.net/arbir-su-itici-su-gecirmez.asp;https://www.ariteks.net/protection-technical-textiles.asp;Woven like Knit Fabrics for Bodywarmers, Jackets and Raincoats;160 g/m²;75% PES 25% PU;Warp Knit Plain;Waterproof Knit Raincoat Fabric;160 g/m², 75% Polyester 25% Polyurethane, High Visible, Waterproof, Woven Like Knit Fabric;5;19;6;1;5;2;1;3;0;4;5;;EN 20471 | EN 13034 | EN 343;Oeko Tex Standard 100 | EN 20471 | EN 13034 | EN 343;ISO 811;/ariteks/fabrics/arbir-su-itici-su-gecirmez/documents/arbir-ru-ds-ver2__7beddfe03e.pdf;/ariteks/fabrics/arbir-su-itici-su-gecirmez/documents/arbir-su-itici-su-gecirmez-ds__71aba579c0.pdf;/ariteks/fabrics/arbir-su-itici-su-gecirmez/documents/arbir-su-itici-su-gecirmez-iso-811__32f9405bfb.pdf | /ariteks/fabrics/arbir-su-itici-su-gecirmez/documents/arbir-su-itici-su-gecirmez-en-11092__65831e3b6d.pdf | /ariteks/fabrics/arbir-su-itici-su-gecirmez/documents/arbir-su-itici-su-gecirmez-iso-1833__7e53e3891d.pdf | /ariteks/fabrics/arbir-su-itici-su-gecirmez/documents/arbir-su-itici-su-gecirmez-iso-16373-2__5c8a378af2.pdf | /ariteks/fabrics/arbir-su-itici-su-gecirmez/documents/arbir-su-itici-su-gecirmez-knitting__20db07c364.pdf;/ariteks/fabrics/arbir-su-itici-su-gecirmez/images/arbir-su-itici-su-gecirmez-main-pic-m__fb0d5ec61e.jpg;/ariteks/fabrics/arbir-su-itici-su-gecirmez/data/fabric-complete-record.json;/ariteks/fabrics/arbir-su-itici-su-gecirmez/docs/product-template-roadmap.md;E:\ariteks\fabrics\arbir-su-itici-su-gecirmez;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArBir 200;arbir-200;https://www.ariteks.net/arbir-200.asp;https://www.ariteks.net/protection-technical-textiles.asp;Woven like Knit Fabrics for Bodywarmers, Jackets and Raincoats;220 g/m²;100% PES;Warp Knit Plain;Knit Fabric for Safety Clothes;220 g/m², 100% Polyester, High Visible, Woven Like Knit Fabric;4;17;1;1;0;11;1;3;0;2;5;;EN 20471 | EN 13034 | EN 343;Oeko Tex Standard 100 | EN 20471;;/ariteks/fabrics/arbir-200/documents/arbir-ru-ds-ver2__7beddfe03e.pdf;/ariteks/fabrics/arbir-200/documents/arbir-200-ds__9745ed45f6.pdf;;/ariteks/fabrics/arbir-200/images/arbir-200-main-pic-m__65072819fe.jpg;/ariteks/fabrics/arbir-200/data/fabric-complete-record.json;/ariteks/fabrics/arbir-200/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arbir-200;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArWoWear T2 Soft;arwowear-t2-soft;https://www.ariteks.net/arwowear-t2-soft.asp;https://www.ariteks.net/protection-technical-textiles.asp;Economical Twill Workwear Fabrics;245 g/m²;100% CO;3/1S Twill;100% Cotton Twill Fabric, 245 gr/m'2;245 g/m², 100% Cotton, 3/1S Twill Fabric;2;21;1;1;0;10;1;3;0;2;5;;EN 4920;Oeko Tex Standard 100 | Water and Oil Repellent;;/ariteks/fabrics/arwowear-t2-soft/documents/arwowear-soft-ru-ds-ver2__6db9fc9d22.pdf;/ariteks/fabrics/arwowear-t2-soft/documents/arwowear-t2-soft-ds__dd9c314c7a.pdf;;/ariteks/fabrics/arwowear-t2-soft/images/arwowear-t2-soft-main-pic-m__f4da022712.jpg;/ariteks/fabrics/arwowear-t2-soft/data/fabric-complete-record.json;/ariteks/fabrics/arwowear-t2-soft/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arwowear-t2-soft;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArWoWear T4 Soft;arwowear-t4-soft;https://www.ariteks.net/arwowear-t4-soft.asp;https://www.ariteks.net/protection-technical-textiles.asp;Economical Twill Workwear Fabrics;200 g/m²;65% PES 35% CO;3/1S Twill;65% Polyester 35% Cotton Twill Fabric, 200 gr/m'2;200 g/m², 65% Polyester 35% Cotton, 2/1S Twill Fabric;2;21;1;1;0;10;1;1;0;2;5;;EN 4920;Oeko Tex Standard 100 | Water and Oil Repellent;;/ariteks/fabrics/arwowear-t4-soft/documents/arwowear-soft-ru-ds-ver2__6db9fc9d22.pdf;/ariteks/fabrics/arwowear-t4-soft/documents/arwowear-t4-soft-ds__d16d8bbaca.pdf;;/ariteks/fabrics/arwowear-t4-soft/images/arwowear-t4-soft-main-pic-m__506daaabd3.jpg;/ariteks/fabrics/arwowear-t4-soft/data/fabric-complete-record.json;/ariteks/fabrics/arwowear-t4-soft/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arwowear-t4-soft;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArWoWear T5 Soft;arwowear-t5-soft;https://www.ariteks.net/arwowear-t5-soft.asp;https://www.ariteks.net/protection-technical-textiles.asp;Economical Twill Workwear Fabrics;245 g/m²;65% PES 35% CO;3/1S Twill;65% Polyester 35% Cotton Twill Fabric, 245 gr/m'2;245 g/m², 65% Polyester 35% Cotton, 3/1S Twill Fabric;2;21;1;1;0;10;1;1;0;2;5;;EN 4920;Oeko Tex Standard 100 | Water and Oil Repellent;;/ariteks/fabrics/arwowear-t5-soft/documents/arwowear-soft-ru-ds-ver2__6db9fc9d22.pdf;/ariteks/fabrics/arwowear-t5-soft/documents/arwowear-t5-soft-ds__b6d639439b.pdf;;/ariteks/fabrics/arwowear-t5-soft/images/arwowear-t5-soft-main-pic-m__f99bb62b28.jpg;/ariteks/fabrics/arwowear-t5-soft/data/fabric-complete-record.json;/ariteks/fabrics/arwowear-t5-soft/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arwowear-t5-soft;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArWoWear T6 Soft;arwowear-t6-soft;https://www.ariteks.net/arwowear-t6-soft.asp;https://www.ariteks.net/protection-technical-textiles.asp;Economical Twill Workwear Fabrics;200 g/m²;60% CO 40% PES;3/1S Twill;60% Cotton 40% Polyester Twill Fabric, 200 gr/m'2;200 g/m², 60% Cotton 40% Polyester, 2/1S Twill Fabric;2;21;1;1;0;10;1;2;0;2;5;;EN 4920;Oeko Tex Standard 100 | Water and Oil Repellent;;/ariteks/fabrics/arwowear-t6-soft/documents/arwowear-soft-ru-ds-ver2__6db9fc9d22.pdf;/ariteks/fabrics/arwowear-t6-soft/documents/arwowear-t6-soft-ds__0cbf6b0287.pdf;;/ariteks/fabrics/arwowear-t6-soft/images/arwowear-t6-soft-main-pic-m__4f960d35cf.jpg;/ariteks/fabrics/arwowear-t6-soft/data/fabric-complete-record.json;/ariteks/fabrics/arwowear-t6-soft/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arwowear-t6-soft;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArWoWear T7 Soft;arwowear-t7-soft;https://www.ariteks.net/arwowear-t7-soft.asp;https://www.ariteks.net/protection-technical-textiles.asp;Economical Twill Workwear Fabrics;245 g/m²;60% CO 40% PES;3/1S Twill;60% Cotton 40% Polyester Twill Fabric, 245 gr/m'2;245 g/m², 60% Cotton 40% Polyester, 3/1S Twill Fabric;2;21;1;1;0;10;1;1;0;2;5;;EN 4920;Oeko Tex Standard 100 | Water and Oil Repellent;;/ariteks/fabrics/arwowear-t7-soft/documents/arwowear-soft-ru-ds-ver2__6db9fc9d22.pdf;/ariteks/fabrics/arwowear-t7-soft/documents/arwowear-t7-soft-ds__2d30de569f.pdf;;/ariteks/fabrics/arwowear-t7-soft/images/arwowear-t7-soft-main-pic-m__f574d66fdc.jpg;/ariteks/fabrics/arwowear-t7-soft/data/fabric-complete-record.json;/ariteks/fabrics/arwowear-t7-soft/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arwowear-t7-soft;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArWoWear T11 Soft;arwowear-t11-soft;https://www.ariteks.net/arwowear-t11-soft.asp;https://www.ariteks.net/protection-technical-textiles.asp;Economical Twill Workwear Fabrics;390 g/m²;100% CO;3/1S Twill;100% Cotton Twill Fabric, 390 gr/m'2;390 g/m², 100% Cotton, 3/1S Twill Fabric;2;21;1;1;0;9;1;1;0;2;5;;EN 4920;Oeko Tex Standard 100 | Water and Oil Repellent;;/ariteks/fabrics/arwowear-t11-soft/documents/arwowear-soft-ru-ds-ver2__6db9fc9d22.pdf;/ariteks/fabrics/arwowear-t11-soft/documents/arwowear-t11-soft-ds__59965aaeb9.pdf;;/ariteks/fabrics/arwowear-t11-soft/images/arwowear-t11-soft-main-pic-m__1b79233246.jpg;/ariteks/fabrics/arwowear-t11-soft/data/fabric-complete-record.json;/ariteks/fabrics/arwowear-t11-soft/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arwowear-t11-soft;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArWoWear T2 Static Pro;arwowear-t2-static-pro;https://www.ariteks.net/arwowear-t2-static-pro.asp;https://www.ariteks.net/protection-technical-textiles.asp;Antistatic Twill Workwear Fabrics;245 g/m²;99% CO 1% CF;3/1S Twill;99% Cotton 1% Carbon Antistatic Twill Fabric, 245 gr/m'2;245 g/m², 99% Cotton 1% Carbon, 3/1S;5;21;3;1;2;6;1;2;0;2;5;;EN 1149-3;Oeko Tex Standard 100 | EN 1149;EN 1149-5;/ariteks/fabrics/arwowear-t2-static-pro/documents/arwowear-static-pro-ru-ds-ver2__20f5550516.pdf;/ariteks/fabrics/arwowear-t2-static-pro/documents/arwowear-t2-static-pro-ds__549c2e7743.pdf;/ariteks/fabrics/arwowear-t2-static-pro/documents/certificate-arwowear-t11-static-pro-en-1149__8dd8b6bcc4.pdf | /ariteks/fabrics/arwowear-t2-static-pro/documents/test-report-arwowear-t11-static-pro-en-1149__0944c81497.pdf;/ariteks/fabrics/arwowear-t2-static-pro/images/arwowear-t2-static-pro-main-pic-m__4c5c3f06c7.jpg;/ariteks/fabrics/arwowear-t2-static-pro/data/fabric-complete-record.json;/ariteks/fabrics/arwowear-t2-static-pro/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arwowear-t2-static-pro;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArWoWear T4 Static Pro;arwowear-t4-static-pro;https://www.ariteks.net/arwowear-t4-static-pro.asp;https://www.ariteks.net/protection-technical-textiles.asp;Antistatic Twill Workwear Fabrics;200 g/m²;64% PES 1% CF;2/1S Twill;64% Polyester 35% Cotton 1% Carbon Antistatic Twill Fabric, 200 gr/m'2;200 g/m², 64% Polyester 35% Cotton 1% Carbon, 2/1S;4;21;3;1;2;6;1;2;0;2;5;;EN 1149-3;Oeko Tex Standard 100 | EN 1149;EN 1149-5;/ariteks/fabrics/arwowear-t4-static-pro/documents/arwowear-static-pro-ru-ds-ver2__20f5550516.pdf;/ariteks/fabrics/arwowear-t4-static-pro/documents/arwowear-t4-static-pro-ds__a0eb16e654.pdf;/ariteks/fabrics/arwowear-t4-static-pro/documents/certificate-arwowear-t11-static-pro-en-1149__8dd8b6bcc4.pdf | /ariteks/fabrics/arwowear-t4-static-pro/documents/test-report-arwowear-t11-static-pro-en-1149__0944c81497.pdf;/ariteks/fabrics/arwowear-t4-static-pro/images/arwowear-t4-static-pro-main-pic-m__f81569fae9.jpg;/ariteks/fabrics/arwowear-t4-static-pro/data/fabric-complete-record.json;/ariteks/fabrics/arwowear-t4-static-pro/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arwowear-t4-static-pro;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArWoWear T11 Static Pro;arwowear-t11-static-pro;https://www.ariteks.net/arwowear-t11-static-pro.asp;https://www.ariteks.net/protection-technical-textiles.asp;Antistatic Twill Workwear Fabrics;360 g/m²;99% CO 1% CF;3/1S Twill;99% Cotton 1% Carbon Antistatic Twill Fabric, 360 gr/m'2;360 g/m², 99% Cotton 1% Carbon, 3/1S;4;21;3;1;2;6;1;0;0;2;5;;EN 1149-3;Oeko Tex Standard 100 | EN 1149;EN 1149-5;/ariteks/fabrics/arwowear-t11-static-pro/documents/arwowear-static-pro-ru-ds-ver2__20f5550516.pdf;/ariteks/fabrics/arwowear-t11-static-pro/documents/arwowear-t11-static-pro-ds__76c6ee2e22.pdf;/ariteks/fabrics/arwowear-t11-static-pro/documents/certificate-arwowear-t11-static-pro-en-1149__8dd8b6bcc4.pdf | /ariteks/fabrics/arwowear-t11-static-pro/documents/test-report-arwowear-t11-static-pro-en-1149__0944c81497.pdf;/ariteks/fabrics/arwowear-t11-static-pro/images/arwowear-t11-static-pro-main-pic-m__ae0d3d019b.jpg;/ariteks/fabrics/arwowear-t11-static-pro/data/fabric-complete-record.json;/ariteks/fabrics/arwowear-t11-static-pro/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arwowear-t11-static-pro;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArWoWear T20 Static Pro Pro;arwowear-t20-static-pro;https://www.ariteks.net/arwowear-t20-static-pro.asp;https://www.ariteks.net/protection-technical-textiles.asp;Antistatic Twill Workwear Fabrics;260 g/m²;79% CO 20% PES 1% CF;3/1S Twill;79% Cotton 20% Polyester 1% Carbon Twill, Antisatic Fabric, 260 gr/m'2;260 g/m², 79% Cotton 20% Polyester 1% Carbon, Antistatic, 3/1S Twill Fabric;2;21;3;1;2;5;1;0;0;2;5;;EN 1149-3;Oeko Tex Standard 100 | EN 1149;EN 1149-5;/ariteks/fabrics/arwowear-t20-static-pro/documents/arwowear-static-pro-ru-ds-ver2__20f5550516.pdf;/ariteks/fabrics/arwowear-t20-static-pro/documents/arwowear-t20-static-pro-ds__6176032270.pdf;/ariteks/fabrics/arwowear-t20-static-pro/documents/certificate-arwowear-t11-static-pro-en-1149__8dd8b6bcc4.pdf | /ariteks/fabrics/arwowear-t20-static-pro/documents/test-report-arwowear-t11-static-pro-en-1149__0944c81497.pdf;/ariteks/fabrics/arwowear-t20-static-pro/images/arwowear-t20-static-pro-main-pic-m__d2791af0da.jpg;/ariteks/fabrics/arwowear-t20-static-pro/data/fabric-complete-record.json;/ariteks/fabrics/arwowear-t20-static-pro/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arwowear-t20-static-pro;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArWoWear T21 Static Pro Pro;arwowear-t21-static-pro;https://www.ariteks.net/arwowear-t21-static-pro.asp;https://www.ariteks.net/protection-technical-textiles.asp;Antistatic Twill Workwear Fabrics;330 g/m²;79% CO 20% PES 1% CF;3/1S Twill;79% Cotton 20% Polyester 1% Carbon Twill, Antisatic Fabric, 330 gr/m'2;330 g/m², 79% Cotton 20% Polyester 1% Carbon, Antistatic, 3/1S Twill Fabric;2;21;3;1;2;5;1;0;0;2;5;;EN 1149-3;Oeko Tex Standard 100 | EN 1149;EN 1149-5;/ariteks/fabrics/arwowear-t21-static-pro/documents/arwowear-static-pro-ru-ds-ver2__20f5550516.pdf;/ariteks/fabrics/arwowear-t21-static-pro/documents/arwowear-t21-static-pro-ds__333ca93c41.pdf;/ariteks/fabrics/arwowear-t21-static-pro/documents/certificate-arwowear-t11-static-pro-en-1149__8dd8b6bcc4.pdf | /ariteks/fabrics/arwowear-t21-static-pro/documents/test-report-arwowear-t11-static-pro-en-1149__0944c81497.pdf;/ariteks/fabrics/arwowear-t21-static-pro/images/arwowear-t21-static-pro-main-pic-m__bb32c7d0d4.jpg;/ariteks/fabrics/arwowear-t21-static-pro/data/fabric-complete-record.json;/ariteks/fabrics/arwowear-t21-static-pro/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arwowear-t21-static-pro;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArWoWear T2 Chem Pro;arwowear-t2-chem-pro;https://www.ariteks.net/arwowear-t2-chem-pro.asp;https://www.ariteks.net/protection-technical-textiles.asp;Vat Dyed Workwear Fabrics Resistant to Industrial Chemicals;260 g/m²;100% CO;3/1S Twill;100% Cotton Twill, Chemical Resistant Fabric, 260 gr/m'2;260 g/m², 100% Cotton, VAT Dyed, Chemical Resistant, 3/1S Twill Fabric;4;21;9;1;8;7;1;0;0;2;5;;EN 13034;Oeko Tex Standard 100 | https://www.ariteks.net/images/functions/en_13034.jpg;EN 13034;/ariteks/fabrics/arwowear-t2-chem-pro/documents/arwowear-chem-pro-ru-ds-ver2__7e0a605a1e.pdf;/ariteks/fabrics/arwowear-t2-chem-pro/documents/arwowear-t2-chem-pro-ds__8cfd96c406.pdf;/ariteks/fabrics/arwowear-t2-chem-pro/documents/certificate-en-13034__d98a47e378.pdf | /ariteks/fabrics/arwowear-t2-chem-pro/documents/ts-en-iso-105-b02-arwowear__8cd602d6db.pdf | /ariteks/fabrics/arwowear-t2-chem-pro/documents/ts-en-iso-105-c06-arwowear__3a9cf197d4.pdf | /ariteks/fabrics/arwowear-t2-chem-pro/documents/ts-en-iso-105-e04-arwowear__ed31895181.pdf | /ariteks/fabrics/arwowear-t2-chem-pro/documents/ts-en-iso-105-n01-arwowear__ebc735b9f5.pdf | /ariteks/fabrics/arwowear-t2-chem-pro/documents/ts-en-iso-105-n02-arwowear__f139a58260.pdf | /ariteks/fabrics/arwowear-t2-chem-pro/documents/ts-en-iso-105-x11-arwowear__fc2c86a062.pdf | /ariteks/fabrics/arwowear-t2-chem-pro/documents/ts-en-iso-105-x12-arwowear__c106fc055d.pdf;/ariteks/fabrics/arwowear-t2-chem-pro/images/arwowear-t2-chem-pro-main-pic-m__325d4bb0f8.jpg;/ariteks/fabrics/arwowear-t2-chem-pro/data/fabric-complete-record.json;/ariteks/fabrics/arwowear-t2-chem-pro/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arwowear-t2-chem-pro;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArWoWear T4 Chem Pro;arwowear-t4-chem-pro;https://www.ariteks.net/arwowear-t4-chem-pro.asp;https://www.ariteks.net/protection-technical-textiles.asp;Vat Dyed Workwear Fabrics Resistant to Industrial Chemicals;200 g/m²;65% PES 35% CO;3/1S Twill;65% Polyester 35% Cotton, Chemical Resistant Fabric, 200 gr/m'2;200 g/m², 65% Polyester 35% Cotton, VAT Dyed, Chemical Resistant, 2/1S Twill Fabric;4;21;9;1;8;7;1;0;0;2;5;;EN 13034;Oeko Tex Standard 100 | https://www.ariteks.net/images/functions/en_13034.jpg;EN 13034;/ariteks/fabrics/arwowear-t4-chem-pro/documents/arwowear-chem-pro-ru-ds-ver2__7e0a605a1e.pdf;/ariteks/fabrics/arwowear-t4-chem-pro/documents/arwowear-t4-chem-pro-ds__b867325dad.pdf;/ariteks/fabrics/arwowear-t4-chem-pro/documents/certificate-en-13034__d98a47e378.pdf | /ariteks/fabrics/arwowear-t4-chem-pro/documents/ts-en-iso-105-b02-arwowear__8cd602d6db.pdf | /ariteks/fabrics/arwowear-t4-chem-pro/documents/ts-en-iso-105-c06-arwowear__3a9cf197d4.pdf | /ariteks/fabrics/arwowear-t4-chem-pro/documents/ts-en-iso-105-e04-arwowear__ed31895181.pdf | /ariteks/fabrics/arwowear-t4-chem-pro/documents/ts-en-iso-105-n01-arwowear__ebc735b9f5.pdf | /ariteks/fabrics/arwowear-t4-chem-pro/documents/ts-en-iso-105-n02-arwowear__f139a58260.pdf | /ariteks/fabrics/arwowear-t4-chem-pro/documents/ts-en-iso-105-x11-arwowear__fc2c86a062.pdf | /ariteks/fabrics/arwowear-t4-chem-pro/documents/ts-en-iso-105-x12-arwowear__c106fc055d.pdf;/ariteks/fabrics/arwowear-t4-chem-pro/images/arwowear-t4-chem-pro-main-pic-m__7190bf785e.jpg;/ariteks/fabrics/arwowear-t4-chem-pro/data/fabric-complete-record.json;/ariteks/fabrics/arwowear-t4-chem-pro/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arwowear-t4-chem-pro;protection;https://www.ariteks.net/protection-technical-textiles.asp
ok;;ArWoWear T5 Chem Pro;arwowear-t5-chem-pro;https://www.ariteks.net/arwowear-t5-chem-pro.asp;https://www.ariteks.net/protection-technical-textiles.asp;Vat Dyed Workwear Fabrics Resistant to Industrial Chemicals;245 g/m²;65% PES 35% CO;3/1S Twill;65% Polyester 35% Cotton, Chemical Resistant Fabric, 245 gr/m'2;245 g/m², 65% Polyester 35% Cotton, VAT Dyed, Chemical Resistant, 3/1S Twill Fabric;4;21;9;1;8;7;1;0;0;2;5;;EN 13034;Oeko Tex Standard 100 | https://www.ariteks.net/images/functions/en_13034.jpg;EN 13034;/ariteks/fabrics/arwowear-t5-chem-pro/documents/arwowear-chem-pro-ru-ds-ver2__7e0a605a1e.pdf;/ariteks/fabrics/arwowear-t5-chem-pro/documents/arwowear-t5-chem-pro-ds__283141fa21.pdf;/ariteks/fabrics/arwowear-t5-chem-pro/documents/certificate-en-13034__d98a47e378.pdf | /ariteks/fabrics/arwowear-t5-chem-pro/documents/ts-en-iso-105-b02-arwowear__8cd602d6db.pdf | /ariteks/fabrics/arwowear-t5-chem-pro/documents/ts-en-iso-105-c06-arwowear__3a9cf197d4.pdf | /ariteks/fabrics/arwowear-t5-chem-pro/documents/ts-en-iso-105-e04-arwowear__ed31895181.pdf | /ariteks/fabrics/arwowear-t5-chem-pro/documents/ts-en-iso-105-n01-arwowear__ebc735b9f5.pdf | /ariteks/fabrics/arwowear-t5-chem-pro/documents/ts-en-iso-105-n02-arwowear__f139a58260.pdf | /ariteks/fabrics/arwowear-t5-chem-pro/documents/ts-en-iso-105-x11-arwowear__fc2c86a062.pdf | /ariteks/fabrics/arwowear-t5-chem-pro/documents/ts-en-iso-105-x12-arwowear__c106fc055d.pdf;/ariteks/fabrics/arwowear-t5-chem-pro/images/arwowear-t5-chem-pro-main-pic-m__bd34d84c49.jpg;/ariteks/fabrics/arwowear-t5-chem-pro/data/fabric-complete-record.json;/ariteks/fabrics/arwowear-t5-chem-pro/docs/product-template-roadmap.md;C:\Projekty\galia-navi\public\ariteks\fabrics\arwowear-t5-chem-pro;protection;https://www.ariteks.net/protection-technical-textiles.asp
